name,prefecture,city,website,url,rating,review_count,latitude,longitude,place_id,registered_date
フォー アン,Gifu,瑞穂市,,,4.4,37,35.40946,136.6884602,ChIJA2lxL6atA2ARhpVZ64rSS9c,2024-05-16
Hanoi,Shizuoka,静岡市,,,3.9,93,34.9741031,138.391205,ChIJq6r6pvlJGmARC5O4uJh3YtY,2024-05-16
ベトナム料理タンフン,Shizuoka,静岡市,,,4.5,265,35.0010284,138.4793294,ChIJdTMRe0sxGmARUOD_ACjqh7E,2024-05-16
ベトナム料理サイゴン,Shizuoka,静岡市,,,4.1,296,34.95327,138.394534,ChIJd7cendlJGmARVv3pKyyxUYQ,2024-05-16
バインミー専門店NAMDINH(ナムディン),Aichi,名古屋市,,,0.0,0,35.1674443,136.9077096,ChIJEfBboTVxA2AR-9_9m7xJ2Q4,2024-05-16
DELINO Tea & Banh mi 大須店,Shiga,名古屋市,,,4.9,12,35.158429,136.9068252,ChIJd652X9ZxA2ARz7ZLQE_U8cU,2024-05-16
BEP VIET ベトナムキッチン,Mie,名古屋市,,,4.0,447,35.1583969,136.9029901,ChIJh8YBU8twA2AR46prxQwjtok,2024-05-16
ジューシー バインミー,Aichi,名古屋市,,,4.6,195,35.1939362,136.9419838,ChIJ0bhAextxA2ARPk_Ehmf2EC4,2024-05-16
ANNAM DELI VIETNAM DINING,Aichi,名古屋市,,,4.3,120,35.1672622,136.9007169,ChIJAxvLvfB3A2ARw1PwBaucT20,2024-05-16
リンズベーカリー,Aichi,大府市,,,4.5,26,35.0072174,136.9664009,ChIJ3bG4uoqDBGARyNcHHrcVahQ,2024-05-16
アオサンズ,Shiga,名古屋市,,,4.4,173,35.1606625,136.9016408,ChIJNeRRGSNxA2ARO-bw9fVo2Gg,2024-05-16
ママちゃん,Aichi,北名古屋市,,,4.6,48,35.2550728,136.8449644,ChIJgR5tirQLA2ARxNB_3PuHMDs,2024-05-16
ビンヤン,Aichi,名古屋市,,,4.5,272,35.1432622,136.8982798,ChIJc3L9_k13A2ARFdGw5rObg6U,2024-05-16
ベトナムキッチン アンヴィエット,Aichi,名古屋市,,,4.4,233,35.1602207,136.9214753,ChIJEd3ezL9wA2AR92mZ573IU_c,2024-05-16
ベトナムデリ珈琲 瀬戸本店,Aichi,瀬戸市,,,4.2,90,35.2112348,137.0839904,ChIJYxIFICBnA2AR3uHqSmIu_X0,2024-05-16
Dalat-Marimura,Aichi,名古屋市,,,4.3,142,35.1227457,136.9257265,ChIJO2wBsEd7A2AR8Jt44IbnoPc,2024-05-16
VIN BUFFET&CAFE,Aichi,名古屋市,,,4.1,57,35.1693286,136.8854164,ChIJrXA4Vmt3A2ARFBl-03ea-jk,2024-05-16
アンナンブルー izumi168,Aichi,名古屋市,,,4.5,17,35.1768015,136.9179418,ChIJR8NAN65xA2ARa4DCBaYumgA,2024-05-16
Nhà hàng Việt Nam - PAMI HAMI,Aichi,みよし市,,,4.6,30,35.0865691,137.0737567,ChIJN6V-l41hA2AR1UQ2KR-ir8A,2024-05-16
UMASO,Mie,名古屋市,,,4.4,55,35.113574,136.8638199,ChIJ0ehqVX15A2ARQV7Wji1nwa4,2024-05-16
アンディ ベトナム,Aichi,N/A,,,5.0,2,35.1625868,136.9376125,ChIJodNw9EBxA2ARGiLDYSaF6hk,2024-05-16
PLUS84,Aichi,西尾市,,,4.6,90,34.8811174,137.0659242,ChIJl9d9V_GXBGARKH0mjtV8LDQ,2024-05-16
ベトナミ(ベトナム料理),Aichi,名古屋市,,,4.1,25,35.1056352,137.0066444,ChIJJY1ianNjA2AR-jO_KrqrVRY,2024-05-16
タン・ハー,Kanagawa,横浜市,,,4.4,583,35.42987060000001,139.4755859,ChIJQdBGuc9WGGARE_s4CKUW4x0,2024-05-16
Ai Bánh Mì あいバインミー,Wakayama,大阪市,,,4.5,277,34.64962,135.506569,ChIJvZbsM_XdAGAR4ut81HyHHZg,2024-05-16
Bánh Mì Xin Chào - KOBE・バインミーシンチャオ - 神戸店,Wakayama,神戸市,,,4.0,118,34.6772922,135.1733401,ChIJKwehRCuPAGAR2AQIW0Q1i_E,2024-05-16
ベトナムの食卓 HOAHOA,Mie,横浜市,,,4.1,187,35.5542513,139.6452789,ChIJtdF_TXdfGGARgSDGs03jPkg,2024-05-16
ベトナム料理酒場 シクロ 横浜桜木町店,Kanagawa,横浜市,,,4.2,163,35.44971280000001,139.6297951,ChIJWziPKT1dGGARjtiG9W9UKKw,2024-05-16
120g Bánh Mì Kyoto (120gバインミー京都),Wakayama,京都市,,,4.7,127,35.0153212,135.7735927,ChIJY7tcG00JAWARZfzl_CQQNOw,2024-05-16
にしまちバインミー,Shiga,いなべ市,,,4.5,70,35.1502596,136.5173526,ChIJr24an_6_A2ARTa4oD7Tz9sU,2024-05-16
Cafe My Banh Mi by Gluten Free TOKYO 原宿,Mie,渋谷区,,,4.3,143,35.6714768,139.7048191,ChIJ2zyJ52SNGGARNK_vNqvdz_o,2024-05-16
ベトナムレストラン・アンデップ,Shiga,草津市,,,4.1,151,34.9966636,135.918146,ChIJJxYZN7lyAWARxGgzuFhby90,2024-05-16
ベトナム食材専門店 DIEM SHIGA SHOP,Shiga,彦根市,,,4.7,12,35.2709887,136.2575183,ChIJ7RgC9hzVA2AR-yZL3zi0IIM,2024-05-16
BanhMi Kyoto製パン,Kyoto,京都市,,,4.6,61,34.9550746,135.7612292,ChIJ7xkDhe8PAWARDWxf1t6ShOE,2024-05-16
Buranam Vietnam Restaurant フォー麺,Shiga,長浜市,,,4.0,4,35.3778037,136.2644812,ChIJXRTh_ZgpAmAROC_G3_0sedI,2024-05-16
バインミー クィーン,Shiga,京都市,,,4.9,41,34.9866715,135.7696843,ChIJ3aziRJMJAWARfEUNFIFW0No,2024-05-16
ベトナム料理 コムゴン 京都店,Shiga,京都市,,,4.1,754,35.00620140000001,135.760559,ChIJaSN4lJoIAWARwpJR9ucnQ7Y,2024-05-16
RojiViet,Kyoto,京都市,,,4.3,84,35.030094,135.7731953,ChIJT2RwrtAJAWARv1UfU4BdLBs,2024-05-16
激うまバインミー 六地蔵駅前店,Shiga,京都市,,,0.0,0,34.932298,135.7929385,ChIJ7WYC5DIPAWARCJYEpQdvmpI,2024-05-16
ベトナム料理 Quê (クエ) 京都市,Shiga,京都市,,,4.4,97,34.9458081,135.7621268,ChIJw2bWlMQPAWARiL_l8CJtZLY,2024-05-16
ニャーヴェトナム 京都店,Shiga,京都市,,,3.5,514,34.9887197,135.7591526,ChIJ8U0Um68IAWARfnqg7XS6h2Y,2024-05-16
丸京商店,Shiga,高島市,,,3.5,2,35.3274496,136.0366364,ChIJV3HBzzSRAWARuUPs07OovLw,2024-05-16
京都ベトナム料理ベトキッチン★Beto Kitchen -Vietnamese Restaurant,Kyoto,京都市,,,4.5,366,34.9987172,135.7418174,ChIJG11fnEAGAWARlelRwWtO6W8,2024-05-16
S Vietnamese Cuisine,Shiga,京都市,,,4.7,122,35.0103496,135.7706561,ChIJGVKnTh0JAWARynI754iXzWE,2024-05-16
にしまちバインミー,Shiga,いなべ市,,,0.0,0,35.1502622,136.5173449,ChIJn6c4nf6_A2ARLchjV39da-g,2024-05-16
ベトナムバル SAIGON SAIGON,Shiga,京都市,,,4.2,176,35.0068271,135.7664856,ChIJuRN-gc8HAWARyk-K1K1dybA,2024-05-16
チョップチョップバインミー,Shiga,宇治市,,,4.4,52,34.8912109,135.8045668,ChIJBZFEv80RAWARA6rwYtAqpDM,2024-05-16
NICOLAO Coffee and Sandwich KUSATSU COCORIVA店,Shiga,草津市,,,4.8,342,35.0191241,135.9602456,ChIJU4cJ1sdzAWARnRb51wkYT-E,2024-05-16
NICOLAO Coffee and Sandwich 創業本店,Shiga,草津市,,,4.3,288,35.0432412,135.9231177,ChIJ3Vc52WlzAWAR_tjc-eAaI2s,2024-05-16
オーサカバインミー (Bánh mì bà Trần),Wakayama,大阪市,,,4.7,194,34.6768704,135.5075185,ChIJS-wPAfDnAGARWFmR1KbqXQk,2024-05-16
バインミー サイゴン,Wakayama,大阪市,,,4.6,122,34.6610708,135.50055,ChIJ9V_Dmn3nAGARgmCvZRHiYT0,2024-05-16
バインミー ウィン,Wakayama,大阪市,,,4.6,223,34.7047462,135.5221031,ChIJ_S5FCnrnAGAROXVQ7N15pyw,2024-05-16
Bánh Mì Fuse バインミー布施,Wakayama,東大阪市,,,4.4,65,34.66428920000001,135.5678789,ChIJUXTwsejfAGARLKJAdfdxldY,2024-05-16
ベトナム料理 EGAO BÁNH MÌ エガオ バインミー天六,Osaka,大阪市,,,5.0,9,34.7151589,135.5158256,ChIJcQ-v-pfnAGARK2kr_6AViD4,2024-05-16
バインミーちゃん ベトナムストリートフード Bánh mì việt nam,Osaka,大阪市,,,4.5,33,34.6675546,135.4793128,ChIJS0-wivHnAGAR8BS9B6fivUI,2024-05-16
"Trà sữa, bánh mì FAN TAPI (タピオカ、バインミ)",Wakayama,大阪市,,,4.4,64,34.6493534,135.5028193,ChIJHWnTws7nAGARx4dUBnHF8n4,2024-05-16
バインミー102,Osaka,大阪市,,,0.0,0,34.6945131,135.5337926,ChIJ196x6TXhAGARWZCYApCmxAU,2024-05-16
LONG DINH,Osaka,大阪市,,,4.1,391,34.6700799,135.4993267,ChIJ3wtvA_TnAGAREht5DtEiOvM,2024-05-16
ベトナム料理 EGAO BANH MI エガオ バインミー,Hyogo,大阪市,,,4.1,67,34.7401815,135.5153915,ChIJycKwO8PlAGARxiquz7XJobg,2024-05-16
Osaka Hai Bòn Quán,Osaka,N/A,,,4.9,44,34.6521841,135.5523365,ChIJfWRhpoffAGAROslFoIYGWic,2024-05-16
ベトナム料理 MINH ANH,Osaka,大阪市,,,4.5,127,34.6663312,135.5048032,ChIJz4aZU4DnAGARVAsxkcvBuUs,2024-05-16
ベトナムノーイ123,Osaka,N/A,,,3.7,113,34.7041138,135.494703,ChIJKaUqRZbnAGARpcl0b7Yxw7o,2024-05-16
カフェ＆ビア ngon ca phe（ゴンカフェ）,Osaka,大阪市,,,3.3,153,34.7339179,135.4998321,ChIJgRxi1DXlAGARYluLA0gGabg,2024-05-16
アンゴン,Osaka,大阪市,,,4.4,612,34.676695,135.498163,ChIJubPyFxvnAGARjVgZ6UR03kM,2024-05-16
PHO 34,Osaka,Miyakojima,,,4.5,80,34.69479949999999,135.5295173,ChIJYenSahXhAGARqH3rrrpQALk,2024-05-16
BANH MI XIN CHAO HIMEJI バインミーシンチャオ姫路店,Tottori,姫路市,,,4.5,59,34.828754,134.6926752,ChIJrwJQ5q3hVDURuQOUTVB_30k,2024-05-16
Amilyベトナムバインミー専門店,Tottori,姫路市,,,4.4,28,34.8281078,134.6910336,ChIJI9jau0PhVDURJvw_l-Iik_E,2024-05-16
バインミー83,Wakayama,神戸市,,,4.3,35,34.6838508,135.1801586,ChIJXb1WUcePAGARrGp3n7DRtcg,2024-05-16
Bánh Mì Kimi - Kimi’s Kitchen,Mie,神戸市,,,4.4,50,34.6859986,135.1807658,ChIJISJhyI2PAGARzMYC1AY2e_s,2024-05-16
HAN cake&coffee 神戸店,Hyogo,神戸市,,,4.3,11,34.6808975,135.1744469,ChIJdd4i6O-PAGARuPX0wXYBQqw,2024-05-16
バインミーやん,Hyogo,川西市,,,4.5,36,34.8657204,135.4148638,ChIJ46j49Q33AGAR5vxrFBDPDBI,2024-05-16
タンカフェ 元町店,Hyogo,神戸市,,,4.2,289,34.6884707,135.1868953,ChIJqz6LeA6PAGARD5HjzrwNc1g,2024-05-16
コムベトナム,Hyogo,神戸市,,,3.9,95,34.6924744,135.1933176,ChIJZ_i4OvuOAGAR5deJLaGzcSg,2024-05-16
シェフデリ,Hyogo,神戸市,,,4.4,12,34.653714,135.147177,ChIJDXqLKn2FAGARFdbYbMy63jQ,2024-05-16
My Tho,Hyogo,神戸市,,,4.6,59,34.6614213,135.1445182,ChIJVQKQARuFAGAR797nlSwguis,2024-05-16
ホイアン,Hyogo,神戸市,,,3.4,339,34.6922216,135.1935305,ChIJO7tHMPuOAGARmNhrGBXNO_Q,2024-05-16
フォー ハチキュウ,Hyogo,神戸市,,,4.2,86,34.6615261,135.157665,ChIJ8am9aQWPAGARFtddRNtMW3w,2024-05-16
saigon truonghai サイゴンチュンハイ,Hyogo,神戸市,,,4.4,76,34.65398649999999,135.1480456,ChIJPer68omPAGARAxXdhVfJ1WI,2024-05-16
バインミーゴン,Hyogo,大阪市,,,4.6,8,34.5932493,135.5025608,ChIJTZFUv9LdAGARG-nQ6PHMaAc,2024-05-16
ベトナム料理 Com Ngon（コムゴン）,Nara,奈良市,,,3.9,586,34.6830658,135.8285441,ChIJbQPS8Yc5AWARbCHEjND_6xA,2024-05-16
中谷堂,Nara,奈良市,,,4.3,4179,34.681943,135.8288995,ChIJmzwHEog5AWARiML9vXtSFso,2024-05-16
BABYFACE SKY TERRACE,Nara,奈良市,,,4.0,330,34.7005165,135.8283056,ChIJu5I531g5AWARPJnRk5YAXxE,2024-05-16
ラホツ,Nara,奈良市,,,4.2,125,34.6779219,135.8351039,ChIJse2YHY05AWARtprSe9GhgwM,2024-05-16
Xuân Shop Việt Nhật Nara,Nara,奈良市,,,0.0,0,34.6817102,135.7817379,ChIJdxh0AQA7AWAREvSVoM6CkD4,2024-05-16
ダ ナン,Nara,奈良市,,,3.9,14,34.6832613,135.8283802,ChIJj3238LY5AWARRkOX2pGSwS0,2024-05-16
ブランジェリー・イノウエ,Wakayama,和歌山市,,,4.1,124,34.2276962,135.1780392,ChIJ03hGUduyAGARm6izFqpteTo,2024-05-16
SANDO,Wakayama,和歌山市,,,4.6,5,34.2311971,135.1782891,ChIJu6xSslSzAGARXXolH2Xk9_M,2024-05-16
8hachi 食パンとコーヒーとおやつ,Wakayama,和歌山市,,,4.3,78,34.1671291,135.1876378,ChIJF2LoX6ZNB2ARyxksAqnU5GE,2024-05-16
ラパン,Wakayama,和歌山市,,,4.0,117,34.2318813,135.1675311,ChIJ8Ttsr5SyAGARNxgyyi0QnB8,2024-05-16
和歌山MIO,Wakayama,和歌山市,,,3.5,1021,34.2321061,135.1911398,ChIJjX95fCazAGARqLazkKds_9g,2024-05-16
ベルク,Wakayama,和歌山市,,,4.5,28,34.1714388,135.1933507,ChIJ9595GklMB2AR7N6n9JSOsT4,2024-05-16
パン工房 Kawa 秋葉店,Wakayama,和歌山市,,,4.0,175,34.1998123,135.1701221,ChIJVVUR-ThNB2ARTXQPTP8b2nk,2024-05-16
ソレイユ,Wakayama,和歌山市,,,4.0,39,34.2160677,135.2019331,ChIJYX_iG8ZMB2ARf8a1XjTIoM8,2024-05-16
ADDRESS,Wakayama,和歌山市,,,4.6,7,34.24096660000001,135.1858527,ChIJDdMlt-azAGARcfLcOiUUYG4,2024-05-16
三八波,Wakayama,N/A,,,3.9,468,34.2331142,135.1945138,ChIJmZXRGiWzAGARhcQKEDCvM0M,2024-05-16
ブリアンドレ,Wakayama,和歌山市,,,4.3,22,34.2186374,135.169617,ChIJpag1QsiyAGARrLNBX6vC6QA,2024-05-16
カーム,Wakayama,和歌山市,,,3.9,19,34.2351964,135.1847656,ChIJ-44ezt-yAGARYNDw7fFfqjo,2024-05-16
お天守茶屋,Wakayama,和歌山市,,,4.1,50,34.2272098,135.1713385,ChIJIzxLQ7yzAGARJMhWIt6YItc,2024-05-16
コムコム,Wakayama,田辺市,,,4.1,13,33.7401966,135.3751953,ChIJYQLvuVWnB2ARtif9HUW_eDI,2024-05-16
バインミーバオハン瓜破,Wakayama,大阪市,,,4.8,8,34.6081743,135.55138,ChIJeywI_WrfAGAR_sfv7nRhJF8,2024-05-16
酒処たなかや,Wakayama,和歌山市,,,4.4,19,34.232957,135.1760528,ChIJvdszG7uzAGARWBdsar7kR0U,2024-05-16
bagelニアマイ,Tottori,N/A,,,4.5,2,35.5349354,134.202418,ChIJc3XKjXePVTURlFtTDlrmtjA,2024-05-16
梅乃井,Tottori,県,,,4.3,194,35.5009054,134.2297571,ChIJ9__pBuqPVTURBhIrCLdRI74,2024-05-16
リトルホイアン出雲,Shimane,出雲市,,,4.7,34,35.3632515,132.7620522,ChIJ2SlSOoJDVzUR4gLwVKZJAJY,2024-05-16
フォークエ,Shimane,松江市,,,4.3,26,35.4635766,133.0596409,ChIJbWYLgxMFVzURrFRI6HcGw98,2024-05-16
PANTOGRAPH,Shimane,松江市,,,4.1,248,35.4692662,133.0471632,ChIJOdoZ7BAFVzURntD-soz7GPc,2024-05-16
Vietnam Food Market,Okayama,岡山市,,,4.1,73,34.6665481,133.9256647,ChIJuSRfrbQHVDURUX-jdrrE9h0,2024-05-16
Bánh Mì Kara - バインミー カラ,Okayama,岡山市,,,3.9,39,34.666293,133.9215643,ChIJ2eopghgHVDURi1MOHpwR178,2024-05-16
ベトナム料理 Ha Noi RESTAURANT,Okayama,岡山市,,,4.0,144,34.6663226,133.921815,ChIJh8EvTvMHVDURdCtmjM8o8J4,2024-05-16
ベトナム料理 アオババ岡山店,Okayama,岡山市,,,3.8,244,34.6643226,133.9196263,ChIJkUR0gEwGVDUR8YrxQa--mRc,2024-05-16
